Row ID,Order ID,Order Date,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region Manager
4399,US-2016-138758,7/7/2016,JL-15835,Consumer,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003039,Furniture,Furnishings,69.008,2,0.2,12.0764,Chuck Magee
4400,CA-2018-131737,3/17/2018,GZ-14470,Consumer,Columbia,Maryland,21044,East,OFF-EN-10003055,Office Supplies,Envelopes,199.9,5,0,89.955,Chuck Magee
4401,CA-2018-131737,3/17/2018,GZ-14470,Consumer,Columbia,Maryland,21044,East,OFF-AP-10002945,Office Supplies,Appliances,901.95,3,0,297.6435,Chuck Magee
4402,CA-2018-131737,3/17/2018,GZ-14470,Consumer,Columbia,Maryland,21044,East,FUR-FU-10004306,Furniture,Furnishings,971.5,5,0,252.59,Chuck Magee
4403,CA-2018-114538,12/26/2018,RC-19825,Consumer,Colorado Springs,Colorado,80906,West,OFF-AR-10002445,Office Supplies,Art,11.328,2,0.2,2.5488,Anna Andreadi
4404,CA-2016-127936,9/2/2016,CL-12565,Consumer,New York City,New York,10009,East,OFF-AR-10002445,Office Supplies,Art,21.24,3,0,8.0712,Chuck Magee
4405,CA-2017-164336,7/5/2017,MW-18220,Consumer,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002345,Technology,Accessories,34.8,3,0.2,2.175,Chuck Magee
4406,CA-2017-164336,7/5/2017,MW-18220,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001558,Office Supplies,Storage,38.976,3,0.2,-2.436,Chuck Magee
4407,CA-2018-100041,11/20/2018,BF-10975,Corporate,Columbus,Indiana,47201,Central,OFF-PA-10001622,Office Supplies,Paper,9.08,2,0,4.086,Kelly Williams
4408,CA-2018-100041,11/20/2018,BF-10975,Corporate,Columbus,Indiana,47201,Central,OFF-PA-10000418,Office Supplies,Paper,314.55,3,0,150.984,Kelly Williams
4409,CA-2018-100041,11/20/2018,BF-10975,Corporate,Columbus,Indiana,47201,Central,OFF-BI-10000343,Office Supplies,Binders,4.91,1,0,2.3077,Kelly Williams
4410,US-2016-154879,5/6/2016,SN-20710,Home Office,Los Angeles,California,90004,West,OFF-LA-10004425,Office Supplies,Labels,5.78,2,0,2.7166,Anna Andreadi
4411,US-2016-154879,5/6/2016,SN-20710,Home Office,Los Angeles,California,90004,West,OFF-AR-10001897,Office Supplies,Art,107.94,6,0,30.2232,Anna Andreadi
4412,CA-2016-130624,6/21/2016,TB-21280,Consumer,New York City,New York,10024,East,OFF-PA-10003883,Office Supplies,Paper,19.65,3,0,9.039,Chuck Magee
4413,CA-2016-130624,6/21/2016,TB-21280,Consumer,New York City,New York,10024,East,TEC-PH-10003963,Technology,Phones,617.97,3,0,160.6722,Chuck Magee
4414,CA-2016-130624,6/21/2016,TB-21280,Consumer,New York City,New York,10024,East,OFF-AP-10001303,Office Supplies,Appliances,59.7,3,0,26.865,Chuck Magee
4415,CA-2019-132339,8/19/2019,JB-15400,Corporate,Lawrence,Massachusetts,1841,East,OFF-BI-10003925,Office Supplies,Binders,387.99,1,0,182.3553,Chuck Magee
4416,CA-2016-153983,11/29/2016,AH-10210,Consumer,San Francisco,California,94122,West,TEC-PH-10004586,Technology,Phones,575.92,2,0.2,71.99,Anna Andreadi
4417,CA-2016-153983,11/29/2016,AH-10210,Consumer,San Francisco,California,94122,West,OFF-FA-10003495,Office Supplies,Fasteners,30.4,5,0,15.2,Anna Andreadi
4418,CA-2019-112900,4/9/2019,KL-16645,Consumer,Detroit,Michigan,48205,Central,OFF-BI-10002867,Office Supplies,Binders,478.24,8,0,219.9904,Kelly Williams
4419,CA-2016-160157,12/20/2016,MH-17455,Consumer,Hamilton,Ohio,45011,East,FUR-FU-10003773,Furniture,Furnishings,190.848,3,0.2,-21.4704,Chuck Magee
4420,CA-2016-139633,12/17/2016,EC-14050,Consumer,Columbus,Ohio,43229,East,OFF-BI-10002954,Office Supplies,Binders,5.484,4,0.7,-4.0216,Chuck Magee
4421,CA-2017-163090,11/17/2017,GH-14665,Consumer,Chicago,Illinois,60610,Central,OFF-SU-10002537,Office Supplies,Supplies,40.92,5,0.2,3.069,Kelly Williams
4422,CA-2016-117016,3/4/2016,SC-20095,Consumer,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,15.552,3,0.2,2.3328,Cassandra Brandow
4423,CA-2019-159464,5/18/2019,TB-21355,Corporate,Sandy Springs,Georgia,30328,South,OFF-AP-10001492,Office Supplies,Appliances,17.24,2,0,4.4824,Cassandra Brandow
4424,CA-2019-159464,5/18/2019,TB-21355,Corporate,Sandy Springs,Georgia,30328,South,FUR-BO-10003546,Furniture,Bookcases,302.94,3,0,75.735,Cassandra Brandow
4425,CA-2019-159464,5/18/2019,TB-21355,Corporate,Sandy Springs,Georgia,30328,South,TEC-PH-10002185,Technology,Phones,34.75,5,0,15.6375,Cassandra Brandow
4426,CA-2019-159464,5/18/2019,TB-21355,Corporate,Sandy Springs,Georgia,30328,South,OFF-BI-10000315,Office Supplies,Binders,113.94,6,0,54.6912,Cassandra Brandow
4427,CA-2019-159464,5/18/2019,TB-21355,Corporate,Sandy Springs,Georgia,30328,South,TEC-PH-10002350,Technology,Phones,55.98,2,0,15.6744,Cassandra Brandow
4428,US-2019-103226,9/22/2019,DW-13195,Corporate,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,27.18,3,0,12.231,Anna Andreadi
4429,CA-2019-119452,3/21/2019,CL-12565,Consumer,Tulsa,Oklahoma,74133,Central,FUR-CH-10004495,Furniture,Chairs,1805.88,6,0,523.7052,Kelly Williams
4430,CA-2019-147725,9/14/2019,LT-17110,Consumer,Orange,New Jersey,7050,East,OFF-AR-10001725,Office Supplies,Art,70.95,3,0,18.447,Chuck Magee
4431,CA-2018-168893,11/3/2018,AP-10915,Consumer,Henderson,Kentucky,42420,South,OFF-FA-10002280,Office Supplies,Fasteners,20,4,0,9.6,Cassandra Brandow
4432,CA-2018-168893,11/3/2018,AP-10915,Consumer,Henderson,Kentucky,42420,South,OFF-AR-10001770,Office Supplies,Art,7.98,3,0,2.0748,Cassandra Brandow
4433,CA-2018-168893,11/3/2018,AP-10915,Consumer,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,24.1,5,0,9.158,Cassandra Brandow
4434,CA-2018-168893,11/3/2018,AP-10915,Consumer,Henderson,Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,8.75,1,0,2.625,Cassandra Brandow
4435,CA-2018-168893,11/3/2018,AP-10915,Consumer,Henderson,Kentucky,42420,South,FUR-TA-10003392,Furniture,Tables,842.94,3,0,160.1586,Cassandra Brandow
4436,CA-2018-163398,5/3/2018,CB-12415,Consumer,Chicago,Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,2.182,1,0.8,-3.6003,Kelly Williams
4437,CA-2018-163398,5/3/2018,CB-12415,Consumer,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,27.384,7,0.2,2.7384,Kelly Williams
4438,CA-2018-163398,5/3/2018,CB-12415,Consumer,Chicago,Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,26.406,3,0.8,-71.2962,Kelly Williams
4439,CA-2018-162726,12/27/2018,MT-17815,Consumer,Port Arthur,Texas,77642,Central,OFF-PA-10001972,Office Supplies,Paper,10.368,2,0.2,3.6288,Kelly Williams
4440,CA-2018-162726,12/27/2018,MT-17815,Consumer,Port Arthur,Texas,77642,Central,OFF-PA-10004041,Office Supplies,Paper,23.68,4,0.2,7.4,Kelly Williams
4441,US-2018-111290,7/22/2018,DK-13375,Consumer,Westland,Michigan,48185,Central,TEC-AC-10004975,Technology,Accessories,109.95,1,0,36.2835,Kelly Williams
4442,US-2018-111290,7/22/2018,DK-13375,Consumer,Westland,Michigan,48185,Central,OFF-ST-10001932,Office Supplies,Storage,965.85,5,0,135.219,Kelly Williams
4443,US-2018-111290,7/22/2018,DK-13375,Consumer,Westland,Michigan,48185,Central,OFF-AR-10001761,Office Supplies,Art,29.2,5,0,10.512,Kelly Williams
4444,US-2018-111290,7/22/2018,DK-13375,Consumer,Westland,Michigan,48185,Central,OFF-PA-10002262,Office Supplies,Paper,32.4,5,0,15.552,Kelly Williams
4445,US-2016-147704,11/16/2016,SR-20740,Home Office,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,78.35,5,0,36.8245,Kelly Williams
4446,US-2016-147704,11/16/2016,SR-20740,Home Office,Bloomington,Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,31.68,6,0,14.256,Kelly Williams
4447,US-2016-147704,11/16/2016,SR-20740,Home Office,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,29.12,4,0,14.2688,Kelly Williams
4448,US-2016-147704,11/16/2016,SR-20740,Home Office,Bloomington,Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,169.45,5,0,42.3625,Kelly Williams
4449,CA-2017-121965,6/19/2017,LH-17155,Consumer,Los Angeles,California,90032,West,FUR-FU-10000732,Furniture,Furnishings,12.56,2,0,4.0192,Anna Andreadi
4450,CA-2017-121965,6/19/2017,LH-17155,Consumer,Los Angeles,California,90032,West,OFF-PA-10004355,Office Supplies,Paper,6.48,1,0,3.1104,Anna Andreadi
4451,CA-2017-121965,6/19/2017,LH-17155,Consumer,Los Angeles,California,90032,West,OFF-EN-10000056,Office Supplies,Envelopes,186.69,3,0,87.7443,Anna Andreadi
4452,CA-2018-147137,7/4/2018,AA-10645,Consumer,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,25.4,5,0,8.636,Anna Andreadi
4453,CA-2018-147137,7/4/2018,AA-10645,Consumer,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,43.96,2,0,20.6612,Anna Andreadi
4454,CA-2018-147137,7/4/2018,AA-10645,Consumer,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,1279.165,5,0.15,225.735,Anna Andreadi
4455,CA-2018-147137,7/4/2018,AA-10645,Consumer,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,27.92,4,0,0.5584,Anna Andreadi
4456,US-2017-146745,9/3/2017,AS-10630,Home Office,San Francisco,California,94110,West,FUR-CH-10002372,Furniture,Chairs,129.568,2,0.2,-12.9568,Anna Andreadi
4457,US-2017-146745,9/3/2017,AS-10630,Home Office,San Francisco,California,94110,West,OFF-BI-10003274,Office Supplies,Binders,6.368,2,0.2,2.1492,Anna Andreadi
4458,CA-2019-115175,8/7/2019,MC-17575,Consumer,San Jose,California,95123,West,OFF-PA-10001878,Office Supplies,Paper,244.55,5,0,114.9385,Anna Andreadi
4459,CA-2019-105851,3/13/2019,SE-20110,Consumer,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,1332.496,2,0.2,-299.8116,Anna Andreadi
4460,US-2019-125717,9/28/2019,DS-13030,Home Office,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,32.776,1,0.2,3.2776,Anna Andreadi
4461,US-2019-125717,9/28/2019,DS-13030,Home Office,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,147.184,2,0.2,-29.4368,Anna Andreadi
4462,US-2019-125717,9/28/2019,DS-13030,Home Office,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,1.3596,Anna Andreadi
4463,US-2019-125717,9/28/2019,DS-13030,Home Office,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,76.776,4,0.7,-58.8616,Anna Andreadi
4464,US-2019-125717,9/28/2019,DS-13030,Home Office,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,14.352,3,0.2,5.2026,Anna Andreadi
4465,US-2019-125717,9/28/2019,DS-13030,Home Office,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,209.792,2,0.2,26.224,Anna Andreadi
4466,CA-2017-163895,8/7/2017,NS-18640,Corporate,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,3.304,1,0.2,1.1151,Anna Andreadi
4467,CA-2019-168641,11/24/2019,KA-16525,Consumer,New York City,New York,10035,East,OFF-AR-10003759,Office Supplies,Art,16.38,9,0,7.371,Chuck Magee
4468,CA-2019-168641,11/24/2019,KA-16525,Consumer,New York City,New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,167.96,2,0,78.9412,Chuck Magee
4469,CA-2019-168641,11/24/2019,KA-16525,Consumer,New York City,New York,10035,East,FUR-BO-10000780,Furniture,Bookcases,321.568,2,0.2,-16.0784,Chuck Magee
4470,CA-2019-168641,11/24/2019,KA-16525,Consumer,New York City,New York,10035,East,OFF-PA-10001972,Office Supplies,Paper,12.96,2,0,6.2208,Chuck Magee
4471,CA-2019-156895,5/8/2019,DJ-13510,Corporate,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003535,Furniture,Chairs,128.058,3,0.3,-23.7822,Chuck Magee
4472,CA-2019-121300,9/29/2019,MG-17680,Home Office,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,63.686,1,0.3,-15.4666,Chuck Magee
4473,CA-2019-121300,9/29/2019,MG-17680,Home Office,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,239.976,3,0.2,65.9934,Chuck Magee
4474,CA-2019-121300,9/29/2019,MG-17680,Home Office,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,344.22,2,0.4,-189.321,Chuck Magee
4475,CA-2019-121300,9/29/2019,MG-17680,Home Office,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,15.552,3,0.2,5.4432,Chuck Magee
4476,CA-2019-121300,9/29/2019,MG-17680,Home Office,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,21.248,4,0.2,7.4368,Chuck Magee
4477,CA-2019-121300,9/29/2019,MG-17680,Home Office,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,8.448,2,0.2,2.64,Chuck Magee
4478,CA-2019-130211,10/22/2019,BD-11620,Consumer,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,333.09,3,0,23.3163,Kelly Williams
4479,CA-2019-130211,10/22/2019,BD-11620,Consumer,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,248.98,2,0,54.7756,Kelly Williams
4480,CA-2016-147235,3/24/2016,CD-11920,Consumer,New York City,New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,24.9,5,0,11.703,Chuck Magee
4481,CA-2018-109365,11/3/2018,XP-21865,Consumer,Los Angeles,California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,15.26,7,0,5.0358,Anna Andreadi
4482,CA-2018-109365,11/3/2018,XP-21865,Consumer,Los Angeles,California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,43.32,2,0,14.2956,Anna Andreadi
4483,CA-2018-109365,11/3/2018,XP-21865,Consumer,Los Angeles,California,90049,West,OFF-BI-10003981,Office Supplies,Binders,43.584,12,0.2,15.7992,Anna Andreadi
4484,CA-2018-109365,11/3/2018,XP-21865,Consumer,Los Angeles,California,90049,West,OFF-PA-10001725,Office Supplies,Paper,116.28,3,0,56.9772,Anna Andreadi
4485,CA-2018-109365,11/3/2018,XP-21865,Consumer,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,9.296,2,0.2,3.0212,Anna Andreadi
4486,CA-2018-109365,11/3/2018,XP-21865,Consumer,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,19.44,3,0,9.3312,Anna Andreadi
4487,CA-2018-109365,11/3/2018,XP-21865,Consumer,Los Angeles,California,90049,West,OFF-PA-10004359,Office Supplies,Paper,314.55,3,0,150.984,Anna Andreadi
4488,CA-2017-162621,9/5/2017,CA-12055,Home Office,Houston,Texas,77036,Central,OFF-BI-10000962,Office Supplies,Binders,16.27,5,0.8,-25.2185,Kelly Williams
4489,CA-2017-162621,9/5/2017,CA-12055,Home Office,Houston,Texas,77036,Central,OFF-SU-10003567,Office Supplies,Supplies,69.12,9,0.2,-14.688,Kelly Williams
4490,CA-2017-162621,9/5/2017,CA-12055,Home Office,Houston,Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,4.47,3,0.8,-7.8225,Kelly Williams
4491,CA-2019-105921,8/14/2019,JM-15250,Consumer,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,418.296,3,0.2,5.2287,Anna Andreadi
4492,CA-2016-150798,12/1/2016,JK-15730,Consumer,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,659.988,2,0.4,109.998,Chuck Magee
4493,CA-2016-150798,12/1/2016,JK-15730,Consumer,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,8.128,2,0.2,1.4224,Chuck Magee
4494,CA-2016-150798,12/1/2016,JK-15730,Consumer,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,36.288,7,0.2,12.7008,Chuck Magee
4495,CA-2016-150798,12/1/2016,JK-15730,Consumer,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,909.72,6,0.3,-51.984,Chuck Magee
4496,CA-2019-112753,6/18/2019,CC-12670,Consumer,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,917.9235,9,0.15,75.5937,Anna Andreadi
4497,CA-2019-112753,6/18/2019,CC-12670,Consumer,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,38.88,6,0,19.0512,Anna Andreadi
4498,CA-2019-155075,12/2/2019,GW-14605,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,631.176,4,0.7,-462.8624,Chuck Magee
4499,CA-2016-103401,11/21/2016,GR-14560,Corporate,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,12.96,2,0,6.2208,Anna Andreadi
4500,CA-2018-124814,4/10/2018,FM-14215,Corporate,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,12.96,2,0,6.2208,Anna Andreadi
4501,CA-2018-124814,4/10/2018,FM-14215,Corporate,Bakersfield,California,93309,West,OFF-BI-10000174,Office Supplies,Binders,23.2,5,0.2,8.12,Anna Andreadi
4502,CA-2016-116757,6/30/2016,MS-17980,Corporate,Houston,Texas,77095,Central,OFF-PA-10002005,Office Supplies,Paper,25.92,5,0.2,9.072,Kelly Williams
4503,CA-2016-116757,6/30/2016,MS-17980,Corporate,Houston,Texas,77095,Central,OFF-FA-10002815,Office Supplies,Fasteners,21.312,6,0.2,7.1928,Kelly Williams
4504,US-2016-138247,12/24/2016,BF-11170,Home Office,Los Angeles,California,90045,West,TEC-PH-10000213,Technology,Phones,173.656,7,0.2,17.3656,Anna Andreadi
4505,US-2016-138247,12/24/2016,BF-11170,Home Office,Los Angeles,California,90045,West,OFF-AP-10000828,Office Supplies,Appliances,361.96,2,0,101.3488,Anna Andreadi
4506,US-2016-138247,12/24/2016,BF-11170,Home Office,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,62.85,3,0,13.1985,Anna Andreadi
4507,US-2016-138247,12/24/2016,BF-11170,Home Office,Los Angeles,California,90045,West,TEC-PH-10001530,Technology,Phones,818.376,3,0.2,51.1485,Anna Andreadi
4508,US-2016-138247,12/24/2016,BF-11170,Home Office,Los Angeles,California,90045,West,OFF-ST-10002301,Office Supplies,Storage,20.34,1,0,0.2034,Anna Andreadi
4509,US-2016-138247,12/24/2016,BF-11170,Home Office,Los Angeles,California,90045,West,FUR-FU-10002554,Furniture,Furnishings,23.99,1,0,5.5177,Anna Andreadi
4510,CA-2019-167003,5/23/2019,VS-21820,Consumer,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,171.288,3,0.2,-6.4233,Anna Andreadi
4511,CA-2018-119935,11/10/2018,KM-16225,Corporate,Springfield,Missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,37.3,2,0,17.158,Kelly Williams
4512,CA-2018-119935,11/10/2018,KM-16225,Corporate,Springfield,Missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,81.96,2,0,39.3408,Kelly Williams
4513,CA-2018-118969,10/2/2018,LP-17095,Consumer,Phoenix,Arizona,85023,West,OFF-BI-10002429,Office Supplies,Binders,54.792,6,0.7,-40.1808,Anna Andreadi
4514,CA-2018-145240,9/6/2018,BG-11740,Consumer,Houston,Texas,77070,Central,OFF-ST-10001590,Office Supplies,Storage,10.784,1,0.2,0.8088,Kelly Williams
4515,CA-2018-120873,10/27/2018,BW-11200,Consumer,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,290.98,1,0,75.6548,Cassandra Brandow
4516,US-2019-111920,10/22/2019,PS-18970,Home Office,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,36.44,4,0,12.0252,Kelly Williams
4517,US-2018-128678,9/15/2018,RB-19570,Consumer,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,21.4,5,0,10.058,Anna Andreadi
4518,US-2018-128678,9/15/2018,RB-19570,Consumer,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,48.664,7,0.2,15.8158,Anna Andreadi
4519,CA-2018-101385,9/25/2018,JW-16075,Consumer,San Francisco,California,94109,West,OFF-AR-10004441,Office Supplies,Art,16.56,4,0,6.9552,Anna Andreadi
4520,CA-2019-107167,6/10/2019,ND-18460,Corporate,Jacksonville,Florida,32216,South,OFF-ST-10003805,Office Supplies,Storage,1347.52,8,0.2,84.22,Cassandra Brandow
4521,CA-2016-109491,2/20/2016,LC-16930,Corporate,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,62.31,3,0,22.4316,Kelly Williams
4522,CA-2016-109491,2/20/2016,LC-16930,Corporate,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,20.32,4,0,6.9088,Kelly Williams
4523,CA-2019-105445,2/20/2019,BP-11095,Corporate,Louisville,Colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,9.432,3,0.2,3.0654,Anna Andreadi
4524,CA-2016-107454,11/2/2016,RD-19720,Consumer,New York City,New York,10024,East,OFF-LA-10001569,Office Supplies,Labels,34.86,7,0,16.0356,Chuck Magee
4525,CA-2016-107454,11/2/2016,RD-19720,Consumer,New York City,New York,10024,East,FUR-FU-10004018,Furniture,Furnishings,89.34,6,0,24.1218,Chuck Magee
4526,US-2019-105046,7/17/2019,BE-11335,Home Office,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,269.98,2,0,67.495,Chuck Magee
4527,US-2019-105046,7/17/2019,BE-11335,Home Office,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,99.9,5,0,47.952,Chuck Magee
4528,US-2019-105046,7/17/2019,BE-11335,Home Office,Rome,New York,13440,East,FUR-FU-10004848,Furniture,Furnishings,39.08,4,0,14.4596,Chuck Magee
4529,CA-2019-152856,9/8/2019,RS-19765,Corporate,Marion,Ohio,43302,East,TEC-AC-10004864,Technology,Accessories,116.832,4,0.2,33.5892,Chuck Magee
4530,CA-2018-134691,11/14/2018,KC-16540,Consumer,Houston,Texas,77041,Central,OFF-BI-10002393,Office Supplies,Binders,2.296,2,0.8,-3.9032,Kelly Williams
4531,CA-2018-118759,11/14/2018,MB-17305,Consumer,New York City,New York,10009,East,FUR-CH-10002335,Furniture,Chairs,408.006,2,0.1,72.5344,Chuck Magee
4532,CA-2018-118759,11/14/2018,MB-17305,Consumer,New York City,New York,10009,East,OFF-ST-10001590,Office Supplies,Storage,40.44,3,0,10.5144,Chuck Magee
4533,CA-2016-140403,10/10/2016,TN-21040,Home Office,Manteca,California,95336,West,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.7646,Anna Andreadi
4534,CA-2016-140403,10/10/2016,TN-21040,Home Office,Manteca,California,95336,West,OFF-EN-10001219,Office Supplies,Envelopes,15.28,2,0,7.4872,Anna Andreadi
4535,CA-2017-163104,3/19/2017,MC-18130,Corporate,Los Angeles,California,90004,West,OFF-PA-10001947,Office Supplies,Paper,11.96,2,0,5.8604,Anna Andreadi
4536,CA-2019-138464,7/8/2019,VF-21715,Home Office,Seattle,Washington,98115,West,FUR-FU-10003142,Furniture,Furnishings,15.84,3,0,4.9104,Anna Andreadi
4537,CA-2019-138464,7/8/2019,VF-21715,Home Office,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,86.376,3,0.2,30.2316,Anna Andreadi
4538,CA-2019-138464,7/8/2019,VF-21715,Home Office,Seattle,Washington,98115,West,OFF-AR-10003560,Office Supplies,Art,18.24,3,0,6.2016,Anna Andreadi
4539,CA-2019-138464,7/8/2019,VF-21715,Home Office,Seattle,Washington,98115,West,OFF-AR-10004757,Office Supplies,Art,13.12,4,0,4.3296,Anna Andreadi
